iter,max_norm
348,6.253219976773835
349,5.734823499122285
350,5.806716553575825
351,5.901608323169057
352,5.916933230459108
353,5.852736130487756
354,5.710322359387646
355,5.92598235681362
356,6.260689296934288
357,6.492502223060001
358,6.618491310378886
359,6.637801072196453
360,6.551685720143723
361,6.363484331508516
362,6.078534810090787
363,5.704028837644728
364,5.248813158264966
365,4.723145339958137
366,4.353436858524219
367,4.445126165141119
368,4.448411747740465
369,4.3657336681644665
370,4.201074120152043
371,3.9598226650996367
372,3.6486127167299856
373,3.275136019976344
374,2.849384075467242
375,2.937817453581374
376,2.9621312098461203
377,2.9244587301218417
378,3.0788490137201734
379,3.3954018104850547
380,3.6401671071362216
381,3.8117531671305187
382,3.9099272555904463
383,3.9355499083467294
384,3.890503415677813
385,3.777616937106359
386,3.6005898869771045
387,3.3639145016204566
388,3.6006177741946885
389,3.79099159083853
390,3.921627005416667
391,3.9919277397566475
392,4.002215608736151
393,3.9537020777206635
394,3.8484518681216286
395,3.689338775278884
396,3.479993706700043
397,3.224744847320835
398,3.0593756521120667
399,3.144119764881907
400,3.184376372853876
401,3.1800408813578542
402,3.1317202472127974
403,3.0936336687591393
404,3.3056680034351302
405,3.4628913920896593
406,3.563509609826724
407,3.606769308957155
408,3.5929683560389094
409,3.5234421032801038
410,3.4005254603980575
411,3.22749159054365
412,3.0084689920040546
413,2.748339587385999
414,2.4526211591728497
415,2.398489980478189
416,2.4314735572697828
417,2.4180977552605327
418,2.3598483044916065
419,2.2589646330015967
420,2.1183748793409904
421,1.941618930111872
422,1.7327619641582714
423,1.6040131782210665
424,1.6486129031109158
425,1.6587313899508445
426,1.6353602578456048
427,1.7795212789351353
428,1.9454670346603962
429,2.071543183468748
430,2.156922708862112
431,2.2014413700671867
432,2.2055724307283526
433,2.170394781351206
434,2.09755547514942
435,1.9892275284510106
436,1.8480636555032106
437,1.972149147419259
438,2.068265375768533
439,2.1314255683973897
440,2.161391676621861
441,2.1584509237727616
442,2.1233987134619383
443,2.0575153893296374
444,1.962537147468538
445,1.8406214032002026
446,1.694306936187786
447,1.667858443921432
448,1.708819425330148
449,1.7249774470546981
450,1.7164835390867665
451,1.6838873724482255
452,1.723795797865023
453,1.8303548997355392
454,1.90655858667742
455,1.951718417738448
456,1.9656963619199814
457,1.94889986544149
458,1.9022660209593596
459,1.8272351666819304
460,1.7257145694456995
461,1.6000331483228365
462,1.4528884636529256
463,1.2913942352606682
464,1.3279325449548196
465,1.3391849117324455
466,1.3256191805703565
467,1.2881171339540742
468,1.2279477200936526
469,1.1467337283102097
470,1.046412860887358
471,0.9291942398995161
472,0.903797599079553
473,0.925484714563936
474,0.9284260798158357
475,0.9131396277225576
476,1.0166102602233877
477,1.1036807018099353
478,1.1686256618559128
479,1.2110045608860673
480,1.230749977621599
481,1.22815629078832
482,1.2038636556681013
483,1.1588377859443426
484,1.0943459994887235
485,1.0170248064532643
486,1.0838055984058883
487,1.1327646563586313
488,1.1635245395737002
489,1.176008964976063
490,1.170436449960107
491,1.147309839609079
492,1.1074019411607878
493,1.0517375189228915
494,0.9815719271864509
495,0.898366692053969
496,0.9104170728387544
497,0.9301020852435613
498,0.9360652438917896
499,0.9284730983345071
500,0.9077113420644309
501,0.9560448033589637
502,1.0103693824639777
503,1.047929222782841
504,1.0684549601865
505,1.0719718105683569
506,1.0587936863739742
507,1.0295120723749278
508,0.9849799281073501
509,0.9262910079560243
510,0.854755097796442
511,0.7718697616219288
512,0.7197362865554169
513,0.736536318436265
514,0.7396117323660292
515,0.72926312997879
516,0.7060097600624431
517,0.6705749581306009
518,0.6238683447008952
519,0.5669652261422016
520,0.5010836850124178
521,0.5085373554902617
522,0.5187271291360958
523,0.5186790357256541
524,0.5194053671293659
525,0.576871808807482
526,0.62250724057958
527,0.6558804834494367
528,0.6767710179410642
529,0.6851662670524092
530,0.6812557863304392
531,0.6654225784877781
532,0.6382317736424739
533,0.6004169276129687
534,0.5616698486555833
535,0.5965250495501095
536,0.6215134120575385
537,0.6364561879745452
538,0.6413421609759098
539,0.6363237201730954
540,0.6217105101241032
541,0.5979608024063054
542,0.5656707594753243
543,0.5255617858638288
544,0.48038146991166286
545,0.49731473458814435
546,0.5066823004744947
547,0.5084873679734301
548,0.5028571242291946
549,0.4922791528661037
550,0.5291461803135462
551,0.5570262760738842
552,0.5756555157713592
553,0.584930608572904
554,0.5849073392746504
555,0.575796256918693
556,0.5579557251621736
557,0.531882503448287
558,0.49820007871312555
559,0.4576450123277027
560,0.41105160165170673
561,0.4009944881981937
562,0.40863530774367973
563,0.4087905373016838
564,0.401647660866729
565,0.3875112604291644
566,0.36679493516567163
567,0.34001155564328656
568,0.30776207252347376
569,0.27528280299156904
570,0.28555930928268936
571,0.29015613843512256
572,0.2891512613859959
573,0.29551723635813687
574,0.3259492526121903
575,0.34981519826396834
576,0.36689338136056904
577,0.377078683959553
578,0.38038110944035
579,0.37692255128058605
580,0.36693189349898603
581,0.35073857138922904
582,0.32876473433861975
583,0.3103937355481321
584,0.3285809824883472
585,0.3413093316630693
586,0.34849694931472186
587,0.35015462306910194
588,0.34638333827024326
589,0.33737047838803846
590,0.3233847406663699
591,0.3047698734153528
592,0.2819373543316033
593,0.2632487028313335
594,0.27180997301184107
595,0.2761938700132305
596,0.2764185961423209
597,0.27257039336836897
598,0.27328883596055675
599,0.2926018521975493
600,0.30693643690028694
601,0.3161684178048745
602,0.32026134480838664
603,0.31926514860242605
604,0.31331335318100173
605,0.3026189210067969
606,0.28746882763516624
607,0.268217489196104
608,0.24527918519743253
609,0.2191196345811477
610,0.22322629380505532
611,0.2266068689932581
612,0.2258952893607784
613,0.22120649191492703
614,0.21271857235115021
615,0.20066825034155045
616,0.18534545820148196
617,0.16708717310393695
618,0.15493184819933958
619,0.16000797496235464
620,0.1619672719098162
621,0.16085971784195863
622,0.16753105241514277
623,0.18361839790304657
624,0.19606407955870964
625,0.20475609233835712
626,0.20964677740994375
627,0.21075194574950729
628,0.20814900248660706
629,0.20197413183632307
630,0.19241861320915632
631,0.1797243489709217
632,0.17159334133611992
633,0.181065059863613
634,0.18751890816201922
635,0.19091910816496238
636,0.19128089350124355
637,0.18866902629088145
638,0.18319554907793645
639,0.17501682514557615
640,0.16432993141643237
641,0.15136847496614791
642,0.14433036057744175
643,0.14863183301349636
644,0.1506307298404863
645,0.1503451734461123
646,0.14783051979611628
647,0.1516165711946087
648,0.16173328536387999
649,0.16909455429413356
650,0.17364229341910686
651,0.1753664144926006
652,0.17430388246430084
653,0.17053700257383753
654,0.16419098401092924
655,0.15543083680677228
656,0.14445766946300864
657,0.13150446700456087
658,0.12043936520058196
659,0.1241354262601817
660,0.12555887080088723
661,0.12474309842218645
662,0.1217577336501563
663,0.11670658632647246
664,0.10972509106795769
665,0.1009772814140888
666,0.09065236378228292
667,0.08699940441874787
668,0.08947121536766645
669,0.09023207637073938
670,0.08931387116899714
671,0.09471161973488051
672,0.10319877129222732
673,0.10966755457047839
674,0.1140622704551788
675,0.11636267228459474
676,0.11658341270231176
677,0.11477293503412511
678,0.11101184494327754
679,0.1054108001262648
680,0.09810796563397162
681,0.0948792440321995
682,0.09979747665056493
683,0.10304854884452652
684,0.10461790347471833
685,0.1045190099539468
686,0.10279246635036543
687,0.09950468002352864
688,0.09474615853105206
689,0.08862944843713194
690,0.08128676196793094
691,0.0791667596786283
692,0.0813100429077167
693,0.08218560306704603
694,0.08180756864021532
695,0.08021041263418738
696,0.08408589907048736
697,0.08937800835701637
698,0.0931460816791514
699,0.09536340009071864
700,0.09602953081775922
701,0.09516971296397969
702,0.09283383049478289
703,0.0890949980384903
704,0.08404779173724819
705,0.07780616469972301
706,0.07050108826661017
707,0.0671571649145335
708,0.06895282812183723
709,0.06950080336537212
710,0.06882317498093471
711,0.06696172969532199
712,0.06397678644862026
713,0.05994574670330621
714,0.05496139626484364
715,0.04912999503721949
716,0.048748682951554656
717,0.04993133993411902
718,0.050174891875940375
719,0.04949943420069758
720,0.053421570773934945
721,0.05788921688508708
722,0.06123893598851282
723,0.06344347869162448
724,0.06449510277889203
725,0.06440522054617759
726,0.06320374121423811
727,0.06093812706239987
728,0.05767218640539795
729,0.053484628806472756
730,0.052465944972936995
731,0.05501033634936903
732,0.05663437304610852
733,0.057332873955601826
734,0.057116031952318735
735,0.05600887416221667
736,0.0540504930249881
737,0.051293064854689874
738,0.047800676969927736
739,0.043647988597513177
740,0.04344080400187522
741,0.044497383933048695
742,0.044856599444756284
743,0.044528411934152246
744,0.043533887233934365
745,0.04662344718235545
746,0.049385534308385104
747,0.051305189219419844
748,0.05237047762784641
749,0.05258386619971134
750,0.051961838486022316
751,0.05053428617247846
752,0.048343693240894936
753,0.045444130184478126
754,0.04190008022123948
755,0.037785120570333675
756,0.03739821231283713
757,0.03825687573407777
758,0.038430640430306084
759,0.037933672341750935
760,0.0367908599000657
761,0.03503714344697073
762,0.03271669348760042
763,0.0298819567397004
764,0.026592588692437857
765,0.027261404204182327
766,0.02781450399197638
767,0.02785231440793723
768,0.027387333888327703
769,0.030072584544541314
770,0.03241871911450289
771,0.034146057805628516
772,0.03524151818419341
773,0.03570273994409945
774,0.035537862189812586
775,0.034765133750624955
776,0.03341236704727635
777,0.03151624838938005
778,0.029121519401087426
779,0.029012417231569998
780,0.030323005295940675
781,0.031125840861932375
782,0.03141962943482213
783,0.031211499066557735
784,0.03051667996624019
785,0.029358058440266177
786,0.027765614562667906
787,0.02577575894247275
788,0.023430577042745426
789,0.023844851035391912
790,0.02435866030282341
791,0.02448912925319746
792,0.02424290774797555
793,0.02395690479897894
794,0.025846641903626733
795,0.027284060488454998
796,0.028256083140149713
797,0.028757630338077433
798,0.028791512362658978
799,0.028368193467031233
800,0.0275054350058781
801,0.02622782606340479
802,0.024566213061916642
803,0.02255703861010261
804,0.020241604375769384
805,0.020800308950128965
806,0.021202130505116656
807,0.021228110184893012
808,0.02088713980629109
809,0.020193947522784583
810,0.019168712897226214
811,0.017836601939052343
812,0.01622723077889532
813,0.014680967025924474
814,0.015217400970868766
815,0.015468119876459241
816,0.015436220171977766
817,0.015339941353886388
818,0.0168990110832965
819,0.018127844887203537
820,0.019014376201084815
821,0.01955247031582985
822,0.019741880692890845
823,0.019588110662880354
824,0.019102182588540018
825,0.018300323106814176
826,0.017203569412231445
827,0.015837306636967696
828,0.016042136354371905
829,0.01671380795596633
830,0.017105529535911046
831,0.017217442858964205
832,0.017054300013114698
833,0.016625274438410997
834,0.015943702484946698
835,0.015026763139758259
836,0.013895102689275518
837,0.01263501401990652
838,0.01309192314511165
839,0.01333741014241241
840,0.013372309767873958
841,0.013200911504100077
842,0.013329758236068301
843,0.014325795375043526
844,0.015071256959345192
845,0.015559760591713712
846,0.015789318218594417
847,0.015762263283249922
848,0.015485108102438971
849,0.01496833584678825
850,0.014226131272152998
851,0.013276057594339363
852,0.012138684614910744
853,0.011164470502990298
854,0.011555208286154084
855,0.011737644963432103
856,0.01171392435207963
857,0.011489537602756172
858,0.011073151326854713
859,0.010476387600647286
860,0.00971356118679978
861,0.008801377742202021
862,0.008214504705392756
863,0.00848015514202416
864,0.008588709009927697
865,0.008542331735952757
866,0.008656182122649625
867,0.00948115752544254
868,0.01012294703104999
869,0.010575498672551475
870,0.010836025234311819
871,0.010904971233685501
872,0.010785926817334257
873,0.010485492995940149
874,0.010013099468778819
875,0.009380780960782431
876,0.008602916277595796
877,0.008869286917615682
878,0.009211512428009883
879,0.009399479095009156
880,0.009433733051992022
881,0.009317342308349907
882,0.009055785601958632
883,0.008656803125631995
884,0.008130215166602284
885,0.007487709342967719
886,0.006958449608646333
887,0.007189435200416483
888,0.007303990481887013
889,0.007302929079742171
890,0.007188952877186239
891,0.007414696607156657
892,0.007938481110613793
893,0.008323539921548218
894,0.008566805598093197
895,0.00866762435180135
896,0.008627708288258873
897,0.008451050511212088
898,0.0081438039051136
899,0.0077141276124166325
900,0.007172003795858473
901,0.006529029022203758
902,0.006218388967681676
903,0.006412145172362216
904,0.006491353429737501
905,0.006457534807850607
906,0.006314036785624921
907,0.0060659341543214396
908,0.005719903128920123
909,0.005284072816721164
910,0.004767855891259387
911,0.004588460200466216
912,0.004718417709227651
913,0.004762041062349454
914,0.004720775381429121
915,0.004875968137639575
916,0.0053116554627195
917,0.005645792101859115
918,0.005875373346498236
919,0.005999189845169894
920,0.006017804931616411
921,0.0059335016121622175
922,0.005750204101786949
923,0.005473372861160897
924,0.005109877849463373
925,0.004667850735131651
926,0.00490278763754759
927,0.005075973822386004
928,0.005164209214854054
929,0.00516805071674753
930,0.005089433863759041
931,0.004931607574690133
932,0.004699048426118679
933,0.004397358003188856
934,0.004033142526168376
935,0.0038327688380377367
936,0.003948573430534452
937,0.004000297805760056
938,0.003988583077443764
939,0.003915101464372128
940,0.004123177248402499
941,0.004397917044116184
942,0.004595902064465918
943,0.004715687726275064
944,0.0047571548784617335
945,0.004721479082945734
946,0.004611080279573798
947,0.004429552776855417
948,0.0041815773147391155
949,0.0038728179351892322
950,0.0035098047519568354
951,0.0034595168253872544
952,0.00355445864261128
953,0.0035864411329384893
954,0.00355648786353413
955,0.003466618465608917
956,0.003319791445392184
957,0.0031198328506434336
958,0.002871351665817201
959,0.002579645602963865
960,0.0025590162113076076
961,0.002621622508740984
962,0.0026368074468337
963,0.0026055053458549082
964,0.0027421609411248937
965,0.0029717758879996836
966,0.0031451309187104926
967,0.0032607519096927717
968,0.003318152215797454
969,0.003317816343042068
970,0.0032611686474410817
971,0.0031505273800576106
972,0.002989044427522458
973,0.0027806334692286327
974,0.0025762495351955295
975,0.002709615306230262
976,0.002796557266265154
977,0.002836743326042779
978,0.0028306201129453257
979,0.002779387781629339
980,0.0026849610585486516
981,0.0025499212060822174
982,0.0023774569417582825
983,0.0021712971793022007
984,0.002111288282321766
985,0.0021687683765776455
986,0.0021910007926635444
987,0.0021784436685265973
988,0.002132118257577531
989,0.0022920568007975817
990,0.0024357597139896825
991,0.0025370209041284397
992,0.0025951793213607743
993,0.0026103008713107556
994,0.0025831598177319393
995,0.0025152089801849797
996,0.0024085392215056345
997,0.0022658294037682936
998,0.0020902885153191164
999,0.0018855894159059972
1000,0.0019225686701247469
1001,0.0019683979044202715
1002,0.00197964085964486
1003,0.0019569628057070076
1004,0.0019015716097783297
1005,0.0018151856202166528
1006,0.0016999922081595287
1007,0.0015586010849801823
1008,0.001393990169162862
1009,0.0014251277898438275
1010,0.001454691358958371
1011,0.00145822147896979
1012,0.0014363080845214427
1013,0.0015398508694488555
1014,0.0016605875280220062
1015,0.0017501750844530761
1016,0.0018079011351801455
1017,0.0018335960630793124
1018,0.0018276220507686958
1019,0.0017908547742990777
1020,0.001724656074657105
1021,0.001630840080906637
1022,0.00151163233385887
1023,0.0014283110213000327
1024,0.0014971552009228617
1025,0.0015403838915517554
1026,0.0015578930906485766
1027,0.0015500054869335145
1028,0.0015174548170762137
1029,0.001461363906855695
1030,0.0013832168478984386
1031,0.001284825528273359
1032,0.0011682921467581764
1033,0.0011630299413809553
1034,0.001191211908007972
1035,0.001200016777147539
1036,0.0011897541116923094
1037,0.0011759935732698068
1038,0.0012736833741655573
1039,0.0013486130046658218
1040,0.0014000884257256985
1041,0.0014278191811172292
1042,0.0014319137408165261
1043,0.0014128675684332848
1044,0.0013715460081584752
1045,0.0013091606670059264
1046,0.0012272419116925448
1047,0.0011276046716375276
1048,0.001026548765366897
1049,0.0010673448268789798
1050,0.001089040350052528
1051,0.0010917462932411581
1052,0.0010758844146039337
1053,0.0010421719052828848
1054,0.0009916034177877009
1055,0.0009254268807126209
1056,0.0008451178291579708
1057,0.0007645991136087105
1058,0.000792604943853803
1059,0.0008061924163484946
1060,0.0008054956269916147
1061,0.0007908806437626481
1062,0.0008635078993393108
1063,0.0009268369321944192
1064,0.0009729301818879321
1065,0.0010014502913691103
1066,0.001012357563013211
1067,0.0010059038031613454
1068,0.0009826207533478737
1069,0.0009433047089260072
1070,0.0008889971068128943
1071,0.0008209612860810012
1072,0.0007916339091025293
1073,0.0008270028192782775
1074,0.0008482459234073758
1075,0.0008553491643397138
1076,0.000848532043164596
1077,0.0008282384224003181
1078,0.0007951236621011049
1079,0.0007500389183405787
1080,0.0006940119346836582
1081,0.0006282263057073578
1082,0.0006406467437045649
1083,0.0006542523624375463
1084,0.0006572113779839128
1085,0.0006497257418232039
1086,0.0006559583707712591
1087,0.0007075050234561786
1088,0.0007464395894203335
1089,0.0007724204333499074
1090,0.0007853280694689602
1091,0.0007852615381125361
1092,0.000772531537222676
1093,0.0007476498285541311
1094,0.0007113165775081143
1095,0.0006644038512604311
1096,0.0006079369632061571
1097,0.0005714649450965226
1098,0.0005919822142459452
1099,0.0006019863067194819
1100,0.0006015698163537309
1101,0.0005909952014917508
1102,0.0005706857918994501
1103,0.0005412152677308768
1104,0.0005032945045968518
1105,0.0004577563231578097
1106,0.00042633648263290524
1107,0.00044027433614246547
1108,0.00044628138130065054
1109,0.0004444551159394905
1110,0.0004412748967297375
1111,0.00048361290828324854
1112,0.0005167402559891343
1113,0.0005403362738434225
1114,0.0005542452854570001
1115,0.0005584749742411077
1116,0.0005531925125978887
1117,0.0005387176934164017
1118,0.0005155142134753987
1119,0.0004841784102609381
1120,0.0004454264126252383
1121,0.00043861202721018344
1122,0.00045668437087442726
1123,0.00046697135258000344
1124,0.00046948896488174796
1125,0.0004643808206310496
1126,0.00045191319077275693
1127,0.0004324668843764812
1128,0.0004065289249410853
1129,0.0003746813745237887
1130,0.0003405485476832837
1131,0.0003528654488036409
1132,0.0003593034198274836
1133,0.00035989512980449945
1134,0.00035476878110785037
1135,0.0003657069319160655
1136,0.00039284408558160067
1137,0.00041299668373540044
1138,0.0004259992711013183
1139,0.0004318080609664321
1140,0.0004304991307435557
1141,0.00042226405639667064
1142,0.00040740401891525835
1143,0.0003863222955260426
1144,0.0003595149319153279
1145,0.00032756033760961145
1146,0.0003178046317771077
1147,0.000328031339449808
1148,0.0003324745921418071
1149,0.00033120272564701736
1150,0.0003243765386287123
1151,0.00031224475242197514
1152,0.00029513720073737204
1153,0.0002734581212280318
1154,0.00024767704599071294
1155,0.0002374212781433016
1156,0.0002442810800857842
1157,0.00024678107001818717
1158,0.0002449876337777823
1159,0.00024814187781885266
1160,0.000270526681561023
1161,0.00028780366119462997
1162,0.00029981310945004225
1163,0.0003064855991397053
1164,0.00030784170667175204
1165,0.00030398883973248303
1166,0.00029511802131310105
1167,0.00028149802528787404
1168,0.000263469890342094
1169,0.00024143853806890547
1170,0.00024292973103001714
1171,0.0002521062851883471
1172,0.0002569943753769621
1173,0.00025761587312445045
1174,0.00025406219356227666
1175,0.00024649189435876906
1176,0.0002351253933738917
1177,0.00022024079225957394
1178,0.00020216737175360322
1179,0.0001881301577668637
1180,0.0001943313400261104
1181,0.0001972962054423988
1182,0.0001970524899661541
1183,0.00019368006906006485
1184,0.00020378340559545904
1185,0.0002180346054956317
1186,0.00022842022008262575
1187,0.00023486149439122528
1188,0.00023734646674711257
1189,0.00023592868819832802
1190,0.00023072499607224017
1191,0.00022191161406226456
1192,0.0002097201213473454
1193,0.00019443240307737142
1194,0.00017637418932281435
1195,0.00017656934505794197
1196,0.00018161171465180814
1197,0.00018347427248954773
1198,0.00018220396304968745
1199,0.0001778986188583076
1200,0.00017070310423150659
1201,0.00016080708883237094
1202,0.00014843970711808652
1203,0.00013386545469984412
1204,0.00013206060975790024
1205,0.00013539045176003128
1206,0.00013632474292535335
1207,0.0001349071244476363
1208,0.0001393480779370293
1209,0.00015115935821086168
1210,0.00016014005814213306
1211,0.00016621114627923816
1212,0.00016934366431087255
1213,0.00016955767932813615
1214,0.0001669208868406713
1215,0.00016154632612597197
1216,0.00015358961536549032
1217,0.0001432450517313555
1218,0.0001307414349867031
1219,0.00013449796824716032
1220,0.000139123440021649
1221,0.000141387979965657
1222,0.0001413106801919639
1223,0.00013894894800614566
1224,0.00013439609028864652
1225,0.0001277797418879345
1226,0.00011925808212254196
1227,0.00010901724454015493
1228,0.00010391052637714893
1229,0.00010700446728151292
1230,0.00010831795225385576
1231,0.00010787139763124287
1232,0.0001057139306794852
1233,0.00011349517444614321
1234,0.00012095901183784008
1235,0.00012628480908460915
1236,0.0001294358808081597
1237,0.0001304124016314745
1238,0.00012925008195452392
1239,0.0001260195131180808
1240,0.00012082343164365739
1241,0.00011379452189430594
1242,0.00010509244748391211
1243,9.490069351159036e-05
1244,9.801131091080606e-05
1245,0.00010046416718978435
1246,0.0001011696585919708
1247,0.00010015885345637798
1248,9.749036689754575e-05
1249,9.324867278337479e-05
1250,8.754219743423164e-05
1251,8.050081669352949e-05
1252,7.227326568681747e-05
1253,7.337483111768961e-05
1254,7.496276521123946e-05
1255,7.523514796048403e-05
1256,7.421988993883133e-05
1257,7.815392746124417e-05
1258,8.437257201876491e-05
1259,8.902355330064893e-05
